c.23.1	98.754	-5.7774	91.944	110.3	-1.4104	89.174	30.082	50.28	73.16	34.47	-5.7224	43.731	23.393	-0.081555	-2.3664	30.057	1.0564	-9.9018	37.662	15.094	-25.306	17.592	19.492	-12.093	-12.607	4.2335	-12.493	9.106	13.886	-8.8232	-6.1321
c.23.1	99.229	-26.095	94.065	109.18	-3.6429	92.049	11.713	50.244	68.58	47.305	-10.516	38.795	24.63	-6.24	-15.727	32.004	-7.9397	-20.654	27.63	20.249	-18.682	22.318	13.656	-3.2187	-12.772	8.9528	-14.457	-4.895	-6.0424	0.063538	-10.554
c.23.1	90.155	-36.787	100.65	107.18	-7.6335	96.964	31.669	61.614	73.235	49.985	2.7231	48.259	34.383	-11.242	-25.183	43.292	-4.5373	-34.26	28.661	19.492	-17.089	31.966	12.761	-23.59	-18.158	19.683	-20.598	9.8516	-5.2262	-2.4869	-18.303
c.23.1	95.038	-31.338	92.829	105.29	-3.8514	94.864	30.461	52.509	63.217	46.03	-5.4594	36.217	27.387	-9.5262	-20.09	34.499	-6.0439	-25.149	32.179	18.37	-11.678	26.339	10.077	-12.564	-13.569	11.211	-21.164	-1.7886	13.795	-9.1452	-8.0169
c.23.1	97.546	-42.736	92.467	115.3	5.42	100.91	38.88	46.541	72.004	44.483	-1.9825	40.646	22.973	-12.422	-19.813	29.769	-8.7313	-22.478	31.366	19.183	-5.7753	20.163	16.611	-15.29	-14.615	7.476	-22.052	-0.1455	11.341	-8.9611	-5.7659
c.23.1	95.038	44.369	90.257	103.16	-8.1809	82.986	60.729	73.202	64.148	39.187	-2.2856	36.131	34.368	32.928	-19.25	41.353	8.7975	-35.25	35.497	16.855	9.072	23.542	18.471	-26.465	-28.359	11.427	-1.1159	17.61	-2.664	3.1874	-5.3009
c.23.1	99.699	-52.673	98.631	110.91	2.0844	103.38	22.106	55.625	72.038	57.307	-1.7655	42.485	37.606	-15.418	-35.569	41.931	-8.6914	-32.439	23.585	34.983	-17.356	43.936	-8.8017	-4.8731	-20.121	17.36	-24.231	-4.9781	10.877	-12.046	-15.747
c.23.1	95.295	25.553	93.706	106.11	-0.53585	92.402	37.738	51.205	70.971	30.562	-8.9987	35.301	25.167	11.535	-3.0111	27.439	2.8158	-10.929	37.473	5.8874	-16.511	15.598	14.047	-13.54	-3.1354	-0.034714	1.2141	-8.5786	22.042	-5.6208	-3.9087
c.23.1	95.804	16.39	97.138	111.01	4.0701	95.328	41.766	56.561	72.492	44.86	-8.4213	37.182	29.561	14.934	-14.222	33.564	0.4844	-24.794	28.319	12.767	-8.9038	21.439	8.6369	-17.903	-9.5119	10.067	-9.8207	2.2427	15.231	-9.2178	-12.56
c.23.1	101.31	-22.415	84.937	106.15	-5.9869	95.434	28.558	59.102	69.149	55.992	-7.7529	39.387	34.938	-5.7378	-29.921	41.029	-13.028	-33.851	26.837	40.38	-16.252	43.983	-5.267	-10.092	-14.008	11.682	-21.754	-1.9223	10.778	-7.2504	-10.212
c.23.1	98.992	-16.592	95.197	106.16	-4.3107	95.798	29.258	59.75	66.339	51.493	-6.2211	37.953	34.814	-0.65325	-24.508	40.811	-8.0676	-32.301	25.392	21.249	-12.006	35.79	-1.8602	-11.602	-10.357	14.804	-18.535	-1.2223	10.952	-8.4547	-15.846
c.23.1	92.931	0.29824	94.466	107.54	-1.6053	96.446	35.759	66.111	75.413	51.973	1.618	48.079	35.369	11.755	-20.108	42.586	-7.4275	-31.532	33.437	19.617	-3.2112	29.773	9.5535	-9.8538	-9.9106	17.014	-12.568	-7.637	10.045	-4.8146	-9.9291
c.23.1	98.033	-32.656	93.652	113.28	3.3412	95.318	-1.1229	45.196	74.888	44.211	-3.4339	47.351	18.765	-5.7252	-8.6003	28.117	-8.1171	-15.606	24.023	23.405	-20.39	19.535	9.8483	-7.6558	-20.632	14.805	-11.941	-1.4744	4.9604	-8.9249	-12.032
c.23.1	93.466	5.3571	92.524	104.75	-5.2581	91.399	35.206	62.606	70.744	44.1	-6.8431	40.226	34.436	9.6752	-17.145	39.949	-5.5925	-28.531	31.478	17.738	-8.6449	26.273	9.5993	-14.138	-11.008	13.893	-13.737	-3.8582	9.0494	-2.8428	-7.1851
c.23.1	94.52	5.0692	100.49	109.15	-0.55326	94.559	37.626	60.717	70.259	46.783	-4.1576	41.973	29.873	10.575	-14.394	37.887	-5.3775	-25.702	34.964	19.089	-12.895	24.852	12.961	-11.283	-8.1823	12.375	-14.268	-6.0436	11.832	-8.5255	-12.588
c.23.1	98.515	0.47752	71.838	93.53	-20.861	76.314	25.606	50.116	52.314	32.577	-15.083	29.823	20.665	6.1817	-7.9759	29.935	1.0186	-19.053	26.145	11.483	-14.823	18.685	10.879	-12.065	-12.136	4.2691	-11.854	9.414	13.706	-9.3225	-6.8803
c.23.1	93.199	19.989	92.364	108.58	-1.4118	92.402	30.48	56.968	76.8	40.748	-3.7765	42.996	29.476	15.658	-8.4615	34.435	-1.0989	-19.191	27.461	15.348	-13.844	19.44	8.3405	-9.2523	-7.0431	12.568	-8.2072	-4.8328	9.1806	-8.1029	-11.338
c.23.1	96.559	27.44	101.57	108.17	0.064114	89.45	42.23	61.064	72.017	39.312	-12.004	37.581	32.487	19.835	-15.978	36.076	4.4901	-25.592	32.709	18.419	-13.721	24.761	21.848	-22.613	-17.322	10.265	-7.4136	2.156	14.458	-11.64	-13.437
c.23.1	98.992	-12.713	69.205	92.879	-21.043	79.331	23.272	51.71	51.681	38.344	-16.811	28.511	25.317	-3.5499	-11.543	33.312	-4.7122	-22.721	27.023	13.279	-11.155	18.542	7.9485	-7.8876	-11.381	8.9649	-16.292	0.020356	12.371	-7.4558	-5.9279
c.23.1	96.559	-31.814	91.421	111.48	2.8341	95.509	-1.2071	43.448	71.096	42.078	-3.2885	48.327	13.12	-4.6931	-10.273	24.499	-1.1733	-7.9912	32.754	20.891	-24.05	18.511	18.509	1.728	-15.668	3.9231	-14.773	-0.86916	5.3433	-9.1686	-7.2846
c.23.1	109.86	-1.0095	57.38	95.25	-30.243	73.833	2.5361	24.748	65.168	24.573	-23.542	34.132	-12.441	9.4322	-8.6452	-0.014634	0.12256	-17.568	24.543	6.4557	8.1324	11.001	8.8866	-8.0937	-8.8856	-13.397	-4.7016	28.441	2.0625	-3.1625	-3.2932
c.23.1	93.996	38.39	92.857	103.5	-7.6329	87.307	45.417	64.759	67.277	37.818	-9.6528	37.721	30.029	25.203	-8.9239	36.667	3.9795	-18.674	39.168	15.534	-13.247	20.576	11.713	-14.324	0.44948	0.58207	0.68489	-4.7132	14.869	-0.08844	-0.031431
c.23.1	93.732	27.784	104.66	111.92	0.31794	95.962	44.034	63.902	72.321	44.515	-8.5831	40.423	32.848	20.672	-14.35	38.106	3.1462	-26.851	30.557	14.699	-12.426	24.131	8.1384	-17.799	-6.8931	9.9275	-6.9125	1.0711	10.858	-8.1926	-11.519
c.23.1	102.21	-54.139	73.579	95.757	-17.085	87.92	25.947	56.379	61.692	45.658	-6.1489	36.904	38.414	-15.778	-28.154	42.672	-3.5452	-29.738	23.77	20.579	-3.0141	17.988	-11.43	-11.618	-19.562	17.603	-24.448	2.4015	13.085	-10.844	-10.641
c.23.1	98.992	-18.785	75.713	98.737	-14.301	84.851	23.715	48.804	58.508	37.606	-14.066	32.602	24.214	-5.7606	-12.868	31.232	-6.5712	-20.742	24.488	16.784	-11.661	18.532	6.1865	-7.5953	-11.203	9.8409	-17.081	-3.6496	9.5811	-7.4064	-7.5174
c.23.1	93.466	4.5374	100.11	107.43	-3.4363	93.2	34.384	61.718	71.009	44.218	-2.176	41.396	32.557	8.3046	-15.38	38.907	-3.664	-26.971	33.347	18.824	-17.2	28.234	10.545	-14.447	-11.722	11.853	-14.264	-3.9905	13.587	-10.475	-12.768
c.23.1	98.992	14.826	94.748	108.41	-2.8633	87.615	31.172	59.267	73.465	42.952	-5.5692	40.722	32.29	19.088	-13.614	36.532	3.3155	-25.609	29.645	14.487	-14.111	25.969	10.08	-19.757	-9.9166	15.176	3.7971	13.774	1.2077	8.2577	-22.169
c.23.1	96.308	-11.687	92.607	105.35	-3.6899	90.194	28.133	54.572	65.262	42.199	-5.1383	37.377	28.206	0.10315	-12.327	34.937	-2.0129	-21.116	30.837	17.155	-18.34	23.541	12.929	-10.667	-14.421	12.489	-14.472	-3.6567	15.078	-11.894	-10.394
c.23.1	94.52	-2.1385	92.576	105.77	-1.5001	93.768	33.301	55.682	71.629	41.024	-5.4343	41.628	27.68	2.403	-8.2537	34.63	-3.7996	-22.15	32.286	15.884	-19.325	21.079	8.4379	-10.306	-7.0581	7.0721	-14.895	-1.0505	10.785	-5.0025	-10.983
c.23.1	94.52	12.169	90.815	107.29	-2.2946	91.512	33.333	57.096	70.288	42.004	-9.3016	38.816	30.137	12.027	-12.515	35.477	-0.98231	-23.999	26.994	15.155	-13.492	23.023	9.5072	-13.503	-10.816	8.5447	-11.325	2.249	13.617	-11.862	-11.949
c.23.1	93.466	3.0451	93.33	104.95	-6.3561	90.695	36.176	59.905	68.78	41.536	-3.1852	39.586	31.804	6.2579	-11.904	38.094	-3.6853	-23.879	35.724	16.51	-16.4	24.669	10.44	-11.37	-8.6254	10.726	-15.656	-3.2188	13.261	-5.8238	-8.5333
c.23.1	93.996	7.7215	87.731	105.35	-5.7445	89.757	35.807	55.867	68.037	37.613	-8.9061	37.967	29.456	8.7758	-11.518	34.795	-0.31417	-23.075	26.468	13.868	-14.176	21.453	9.0943	-15.525	-7.7518	8.4027	-12.502	2.8546	12.871	-10.1	-13.653
c.23.1	98.033	0.2432	70.49	93.518	-19.199	75.948	23.229	50.86	54.971	32.733	-15.652	31.083	22.954	6.3832	-6.8675	30.624	-0.73486	-16.591	27.76	11.696	-15.197	17.616	11.676	-9.3796	-7.3971	4.4707	-10.129	2.1546	14.092	-8.0232	-6.831
c.23.1	93.466	16.472	91.345	106.07	-5.7561	90.197	34.066	57.784	69.405	40.86	-9.4671	38.998	28.705	13.916	-10.995	35.308	-0.89844	-22.526	29.287	15.441	-14.311	22.041	11.384	-13.665	-8.3499	7.095	-11.409	2.4289	11.753	-8.9829	-12.599
c.23.1	97.546	6.3904	92.075	102.74	-9.051	85.558	38.336	54.541	62.362	36.339	-3.8773	33.001	26.522	6.5678	-10.998	32.833	-6.3518	-23.588	31.932	18.076	-7.8593	19.741	14.079	-16.926	-10.86	6.7073	-14.649	-1.9906	12.307	-10.532	-11.298
c.23.1	93.466	21.482	105.72	110.56	3.9998	96.282	47.634	85.571	83.824	59.007	13.03	63.762	55.275	24.405	-18.107	61.719	5.6907	-37.409	43.363	14.413	-13.319	32.805	16.006	-18.652	-15.363	30.123	3.9388	-1.3012	8.8871	1.3089	-12.485
c.23.1	93.466	25.535	100.19	106.9	-0.97992	88.595	42.988	77.685	80.734	50.563	17.571	55.307	41.978	25.411	-14.662	49.467	2.1855	-35.369	47.086	16.482	-5.1802	26.025	21.49	-21.631	-15.821	20.527	3.8289	12.36	8.3025	-1.5769	-18.385
c.23.1	97.546	-16.115	90.639	104.12	-5.8146	89.461	37.004	50.796	65.489	35.706	-5.5479	35.259	26.268	-5.9252	-13.133	31.725	-8.5216	-22.885	31.544	20.128	-8.3769	19.79	13.247	-10.506	-9.7064	6.9068	-19.447	-7.5612	10.879	-12.599	-9.3191
c.23.1	93.199	22.454	102.43	107.47	-6.6707	91.993	45.087	64.798	66.241	43.615	3.5295	39.056	30.954	17.244	-11.7	38.772	0.2171	-22.43	43.482	17.226	-18.387	27.275	18.771	-17.416	-12.636	4.4091	-9.1235	0.79428	18.058	-2.8441	-1.7831
c.23.1	92.931	16.875	80.931	105.13	-6.9248	88.116	35.744	55.931	71.573	38.246	-5.0768	38.059	29.843	11.886	-7.3049	34.356	-3.0132	-21.731	25.146	14.317	-11.246	18.365	6.7453	-12.709	-6.0003	3.9102	-11.266	6.1838	12.17	-10.419	-15.444
c.23.1	96.308	40.139	92.118	107.83	0.85988	93.501	50.579	66.43	70.692	41.748	-7.8594	38.397	35.55	26.036	-12.912	39.486	4.4085	-27.442	28.091	16.169	-4.8025	21.015	7.6803	-18.796	-7.3373	16.052	-4.2983	-3.9855	12.58	-9.587	-14.998
c.23.16	116.57	7.5191	45.01	142.12	25.868	126.56	1.5128	7.9792	107	2.3396	10.645	21.29	-5.5103	16.482	8.9301	-14.902	-1.1244	-7.8279	8.7219	7.6882	9.8637	-9.0202	13.393	1.5503	-19.859	2.1508	-15.466	7.458	-22.325	17.248	11.17
c.23.16	115.36	52.35	125.21	128.93	11.862	112.1	48.022	44.258	99.545	42.383	2.9888	48.283	9.7616	33.408	-18.372	14.397	26.361	-3.6108	19.9	-4.2372	-2.4836	-2.8761	11.209	-13.89	14.941	-2.1324	18.685	-2.1354	-3.437	10.515	-19.686
c.23.16	104.18	48.6	117.07	126.15	21.309	112.29	73.625	83.508	104.53	56.532	2.9855	62.041	87.153	25.926	-21.773	59.604	-4.4259	-56.716	18.3	12.467	0.79462	23.211	12.021	-33.009	-13.705	-21.756	-6.4583	46.323	-7.8225	-3.5459	-29.69
c.23.16	112.68	49.684	63.132	135.31	24.286	128.29	-20.722	18.436	104.28	-16.402	11.734	62.837	-12.529	29.895	-4.9212	-20.726	16.833	-16.128	13.493	17.403	35.319	-27.721	-3.5589	-10.304	-12.221	-6.7903	-3.2398	13.172	-7.4386	-2.3421	-1.6834
c.23.16	109.08	-18.917	58.827	132.03	20.123	120.88	-16.475	16.6	99.439	-5.4883	10.836	56.65	-7.9498	18.485	5.4038	-12.271	9.0124	-13.132	7.3182	5.6402	17.217	-15.777	-1.8486	-7.3222	-7.3772	-2.8214	-2.04	1.8442	1.2909	-2.0263	-0.82044
c.23.16	110.25	-16.649	55.375	130.92	17.548	119.36	-17.947	16.639	97.86	-5.7684	4.8765	55.553	-6.9968	17.773	3.7499	-11.515	8.4738	-14.336	7.91	6.7729	16.828	-13.697	-0.61038	-7.6361	-8.8657	-2.5183	-1.7356	4.4784	-1.105	-1.4182	-0.50288
c.23.16	117.25	16.64	51.333	127.84	9.3529	112.22	-28.845	24.301	96.624	9.4377	5.2611	67.385	-10.549	20.251	-7.2243	-6.1442	2.498	-29.452	20.663	10.995	30.733	-9.8729	5.8821	-10.89	-16.167	-11.678	0.13417	35.851	-7.8607	-5.6767	-3.421
c.23.16	111.76	-2.0201	68.709	131.99	20.448	121.28	-25.689	17.744	103.36	-0.37946	8.5312	65.048	-17.445	23.8	-0.10797	-16.818	0.60742	-23.683	11.505	9.1519	34.104	-19.682	-5.7197	-4.5893	-6.7887	-9.8841	-2.9947	14.543	-10.97	2.1951	-3.4455
c.23.16	110.82	10.133	65.739	130.02	21.661	119.66	-20.355	21.213	106.47	-0.33935	6.6218	71.68	-15.633	25.189	-6.0574	-14.591	8.5266	-21.84	10.577	7.1439	31.242	-18.856	-1.7994	-12.588	-6.9414	-9.1083	-1.3977	14.448	-8.3183	3.7744	-3.1353
c.23.16	111.19	22.835	88.992	129.98	15.734	116.66	3.3534	12.629	98.361	-14.468	7.4622	49.933	-23.227	9.9866	16.023	-15.187	8.7566	15.876	20.276	16.707	-19.37	-15.122	5.5482	-17.385	-16.599	-18.764	-0.23191	23.876	9.4417	-12.01	-14.984
c.23.16	126.2	-84.596	39.51	133.74	16.347	133.52	-23.027	3.4879	87.593	8.9094	0.51144	29.447	-6.0849	-9.784	14.918	-3.0678	-3.241	-21.082	7.3221	7.8204	12.214	-0.76747	2.8544	-3.3438	-13.549	2.3059	-10.898	-1.4823	1.598	1.4304	-2.9632
c.23.16	123.82	-14.541	101.39	134.61	4.5302	112.5	70.411	47.067	86.188	55.623	3.9135	13.8	60.829	-8.535	-31.618	30.161	-6.8238	-53.472	12.496	7.1189	25.076	16.777	19.111	-24.583	-21.357	10.662	-15.609	20.04	-17.17	10.951	-28.731
c.23.16	115.71	18.158	63.309	126.24	6.6085	114.22	-7.2623	28.518	90.345	5.0387	5.677	58.832	4.9792	19.537	-0.42713	0.44764	11.264	-20.133	15.732	12.66	11.415	-8.0875	-2.8664	-7.9207	-11.736	0.72605	1.2967	6.6926	3.3989	-2.1559	-2.6866
c.23.16	105.86	50.306	131.79	124.47	16.465	109.69	73.561	83.095	100.36	52.722	-0.79271	62.158	76.844	26.199	-23.824	58.066	-5.3306	-57.411	24.114	15.798	-10.082	30.374	15.604	-36.039	-8.9501	-12.65	-5.6993	39.153	-9.7209	-1.7983	-29.849
c.23.16	109.08	48.83	119	118.38	4.0929	105.57	60.921	75.484	88.26	50.388	-6.8947	52.574	57.415	27.71	-22.983	49.101	3.4601	-52.162	21.159	10.073	5.369	26.184	13.804	-26.827	-17.084	1.7393	-4.7274	32.631	-9.7305	3.829	-22.328
c.23.16	102.87	10.642	111.37	120.63	9.9332	104.75	21.955	53.376	87.489	43.213	-1.242	46.836	34.511	3.8684	-14.233	33.732	-8.7658	-28.531	11.018	18.406	-22.362	20.676	9.8531	-33.394	-22.903	4.8091	-5.8429	15.75	-13.83	0.037249	-11.109
